url,numDots,subdomainLevel,pathLevel,urlLength,numDash,atSymbol,tildeSymbol,numUnderscore,numPercent,numQueryComponents,numApersand,numHash,numDigits,https,ipAddress,domainInSubdomains,domainInPaths,httpsInHostname,hostnameLength,pathLength,queryLength,doubleSlash,type
http://soccerlivematches.com/,1,0,0,29,0,False,False,0,0,0,0,0,0,False,False,False,False,False,21,1,0,False,benign
http://peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/030cbe0de4d5de198b3df07553751cc4/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43652cdfce66cc689e8dabcb4f9a6dd978602cdfce66cc689e8dabcb4f9a6dd97860,20,17,3,428,0,False,False,1,0,2,1,0,158,False,False,False,False,False,162,101,157,False,benign
http://www.limeiralogistica.com.br/ww/remax/com/remax.html,4,1,4,58,0,False,False,0,0,0,0,0,0,False,False,False,False,False,27,24,0,False,benign
http://boobpedia.com/boobs/Mignon_May_Champ,1,0,2,43,0,False,False,2,0,0,0,0,0,True,False,False,False,False,13,23,0,False,benign
http://factbites.com/topics/Mercury-Monarch,1,0,2,43,1,False,False,0,0,0,0,0,0,True,False,False,False,False,13,23,0,False,benign
http://www.thermansi.com/index.php?page=shop.product_details&flypage=flypage_images.tpl&product_id=46&category_id=7&option=com_virtuemart&Itemid=1,5,1,1,146,0,False,False,5,0,6,5,0,4,False,False,False,False,False,17,10,111,False,defacement
http://fmchr.in/domain/boxdrop,1,0,2,30,0,False,False,0,0,0,0,0,0,False,False,False,False,False,8,15,0,False,phishing
http://legalhistoryblog.blogspot.com/2011/08/tanenhaus-constitutional-rights-of.html,3,1,3,84,3,False,False,0,0,0,0,0,6,False,False,False,False,False,29,48,0,False,benign
http://myhealthbrand.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL215aGVhbHRoYnJhbmQuY29tL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTcwJTNBMjAxMi0wMS0yOS0xMS0zNC0xNyZjYXRpZD0zNSUzQWFydGljbGVzJkl0ZW1pZD0xODAmbGFuZz1iZw==&lang=bg,2,0,1,261,0,False,False,1,0,4,3,0,27,False,False,False,False,False,17,10,226,False,defacement
http://local.yahoo.com/info-16990773-cherry-creek-grill-sioux-falls,2,1,1,67,6,False,False,0,0,0,0,0,8,True,False,False,False,False,15,45,0,False,benign
http://2.georgetown.edu/sfs/careers/employers/,2,1,3,46,0,False,False,0,0,0,0,0,1,False,False,False,False,False,16,23,0,False,benign
http://www.tandyra.kz/index.php?option=com_content&view=article&id=96:stat&catid=1&Itemid=44&lang=ru,3,1,1,100,0,False,False,1,0,6,5,0,5,False,False,False,False,False,14,10,68,False,defacement
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn0JCtWpNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHibcPbD7TvnMPb8JHZzM9oKKThLYC656PsLcSqbsSfvsPb8ZHcLMOqLdSbH6RlTsRpLYC5X6TjPoOe9tRz4Z9oLcPbrZ9f1NOarJCraZBnGJEk4pCpuYCpKZ9pLsSprJQifNRqrcPmH7Pc57Ulf7QfPNOoCsRw5c9l9cQbr3LV54PsLcSqDdCcycOfHMFn03EV53CmO2Se9NOz0002,3,0,2,296,0,False,False,0,0,1,0,0,47,False,False,False,False,False,15,13,260,False,spam
http://180.116.238.199:49405/Mozi.m,4,0,1,35,0,False,False,0,0,0,0,0,17,False,True,False,False,False,21,7,0,False,malware
http://fortwayne.goalline.ca/player_profile.php?player_id=544338&team_id=160777,3,1,1,79,0,False,False,3,0,2,1,0,12,False,False,False,False,False,21,19,31,False,benign
http://xsryx.xyz/chrome.apk,2,0,1,27,0,False,False,0,0,0,0,0,0,False,False,False,False,False,9,11,0,False,malware
http://myduckisdead.com/2010/12/samoa-queen-of-jungle-1968-guido.html,2,0,3,69,5,False,False,0,0,0,0,0,10,False,False,False,False,False,16,46,0,False,benign
https://toulousa.com/omg/414EYJSFYHMS.exe,2,0,2,41,0,False,False,0,0,0,0,0,3,False,False,False,False,False,12,21,0,False,malware
http://utscorerestore.com/,1,0,0,26,0,False,False,0,0,0,0,0,0,False,False,False,False,False,18,1,0,False,benign
http://xm-arts.de/era.html,2,0,1,26,1,False,False,0,0,0,0,0,0,False,False,False,False,False,10,9,0,False,phishing
http://178.32.148.2/ppc,3,0,1,23,0,False,False,0,0,0,0,0,9,False,True,False,False,False,12,4,0,False,malware
http://www.cfg.org/octocon/,2,1,1,27,0,False,False,0,0,0,0,0,0,False,False,False,False,False,11,9,0,False,phishing
http://athletehealth.org/,1,0,0,25,0,False,False,0,0,0,0,0,0,False,False,False,False,False,17,1,0,False,benign
http://nonstopwebmarketing.com.au/web-services/web-marketing/social-marketing?font-size=smaller,2,0,3,95,4,False,False,0,0,1,0,0,0,False,False,False,False,False,26,44,17,False,defacement
http://amazon.co.uk/o/ASIN/B000GX2ZS6/ref=s9_asin_title_1/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-5&pf_rd_r=00369Y0BS3W39NQMKC3H&pf_rd_t=101&pf_rd_p=137840591&pf_rd_i=468294,2,0,5,191,3,False,False,15,0,6,5,0,57,True,False,False,False,False,12,58,113,False,spam
http://wsdconsultoria.com.br/index.html?p=123&replytocom=26,3,0,1,59,0,False,False,0,0,2,1,0,5,False,False,False,False,False,21,11,19,False,defacement
http://krever.jp,1,0,0,16,0,False,False,0,0,0,0,0,0,False,False,False,False,False,9,0,0,False,malware
http://178.33.64.107/arm5,3,0,1,25,0,False,False,0,0,0,0,0,11,False,True,False,False,False,13,5,0,False,malware
http://facebook.com/people/Gerald-Middleton/1221046498,1,0,3,54,1,False,False,0,0,0,0,0,10,True,False,False,False,False,12,35,0,False,benign
http://iusb.edu/,1,0,0,16,0,False,False,0,0,0,0,0,0,True,False,False,False,False,8,1,0,False,benign
http://condonetz.com/wp-content/plugins/akismet/0049254660/143493053/,1,0,5,69,1,False,False,0,0,0,0,0,19,False,False,False,False,False,13,49,0,False,benign
http://oficinadeculinaria.com.br/index.php?limitstart=5,3,0,1,55,0,False,False,0,0,1,0,0,1,False,False,False,False,False,25,10,12,False,defacement
http://www.ababasoft.com/fonter.htm,3,1,1,35,0,False,False,0,0,0,0,0,0,True,False,False,False,False,17,11,0,False,phishing
http://www.sidecocarrelli.it/web/index.php?view=article&catid=34:testi&id=75:om-xe-20&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=50,3,1,2,158,2,False,False,1,0,9,8,0,9,False,False,False,False,False,21,14,115,False,defacement
http://myusagem.org/members/12/,1,0,2,31,0,False,False,0,0,0,0,0,2,False,False,False,False,False,12,12,0,False,benign
http://excaliburfilms.com/directors/russ_meyer.htm,2,0,2,50,0,False,False,1,0,0,0,0,0,True,False,False,False,False,18,25,0,False,benign
http://111.43.223.44:40204/Mozi.m,4,0,1,33,0,False,False,0,0,0,0,0,15,False,True,False,False,False,19,7,0,False,malware
http://49.115.103.96:34562/Mozi.m,4,0,1,33,0,False,False,0,0,0,0,0,15,False,True,False,False,False,19,7,0,False,malware
http://allmusic.com/album/r3243,1,0,2,31,0,False,False,0,0,0,0,0,4,False,False,False,False,False,12,12,0,False,benign
http://krem.com/sports/Spokane-Chiefs-Blog-The-2011-12-season-is-underway-130681238.html,2,0,2,88,9,False,False,0,0,0,0,0,15,True,False,False,False,False,8,73,0,False,benign
http://fanbase.com/Nicole-Demers,1,0,1,32,1,False,False,0,0,0,0,0,0,True,False,False,False,False,11,14,0,False,benign
http://amazon.co.uk/b/ref=amb_link_19404665_4/202-2513040-1206232?ie=UTF8&node=15857871&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-3&pf_rd_r=0GE2X2NR511BKHA9QVVF&pf_rd_t=101&pf_rd_p=139261691&pf_rd_i=3472451,2,0,3,200,3,False,False,15,0,8,7,0,66,True,False,False,False,False,12,46,134,False,spam
http://42.238.165.247:51884/Mozi.m,4,0,1,34,0,False,False,0,0,0,0,0,16,False,True,False,False,False,20,7,0,False,malware
http://221.210.211.60:55127/Mozi.m,4,0,1,34,0,False,False,0,0,0,0,0,16,False,True,False,False,False,20,7,0,False,malware
http://www.fjordager-if.dk/aktivitetskalender/day/date/2013-02-03/3,2,1,5,67,3,False,False,0,0,0,0,0,9,True,False,False,False,False,19,41,0,False,defacement
http://sports.espn.go.com/ncb/notebook?page=notebook/shootaround/atlantic10,3,2,2,75,0,False,False,0,0,1,0,0,2,False,False,False,False,False,18,13,36,False,benign
http://45.9.148.123/COVID19/sh/lan.redis.pwn.sh,6,0,3,47,0,False,False,0,0,0,0,0,11,False,True,False,False,False,12,28,0,False,malware
http://quantumhelios.com,1,0,0,24,0,False,False,0,0,0,0,0,0,False,False,False,False,False,17,0,0,False,phishing
http://114.234.46.95:44652/Mozi.m,4,0,1,33,0,False,False,0,0,0,0,0,15,False,True,False,False,False,19,7,0,False,malware
https://mitsui-jyuku.mixh.jp/uploads/23613687ead846bae3d6dc2187ebf1d00be.exe,3,1,2,76,1,False,False,0,0,0,0,0,20,True,False,False,False,False,20,48,0,False,malware
http://www.jinxiuyuanlin.com/js/?ref=http://us.battle.net/d3/en/index,4,1,1,69,0,False,False,0,0,1,0,0,1,False,False,False,False,False,21,4,36,False,phishing
http://www.holidayclub-mtb.com/holiday.1,3,1,1,40,1,False,False,0,0,0,0,0,1,False,False,False,False,False,23,10,0,False,defacement
http://chacha.com/question/how-do-you-say-he-broke-my-heart-in-spanish,1,0,2,70,9,False,False,0,0,0,0,0,0,False,False,False,False,False,10,53,0,False,benign
http://www.paypal.co.uk.3764.secure-370.mx/images/cgi.bin/uk/web.scr/?un=1&amp;cmnd=_lg&amp;nava7d19d1653e40bec8015438d3926664,8,5,4,126,1,False,False,1,0,3,2,0,31,False,False,False,False,False,35,27,56,False,benign
http://uk.linkedin.com/in/paulharoldparker,2,1,2,42,0,False,False,0,0,0,0,0,0,False,False,False,False,False,15,20,0,False,benign
http://actioninterior.com/vbv/secure-code60/home/958c3e431939a523de8138ee221367db/,1,0,4,82,1,False,False,0,0,0,0,0,25,True,False,False,False,False,18,57,0,False,benign
http://self-balanced-compu.000webhostapp.com,2,1,0,44,2,False,False,0,0,0,0,0,3,False,False,False,False,False,37,0,0,False,phishing
http://www.adobe.com/devnet/flex/videotraining/,2,1,3,47,0,False,False,0,0,0,0,0,0,True,False,False,False,False,13,27,0,False,phishing
http://wormaldblog.com.au.product.lakesmotorcycleclub.com,5,4,0,57,0,False,False,0,0,0,0,0,0,False,False,False,False,False,50,0,0,False,phishing
http://archive.dissent.org.uk/index.php?option=com_content&task=view&id=285&Itemid=44,4,1,1,85,0,False,False,1,0,4,3,0,5,True,False,False,False,False,22,10,45,False,spam
http://skillwho.com/users/painting/me/thomaston/kelley-guite/0892c4af-ffe2-4311-9fcf-09156a135675/,1,0,6,98,5,False,False,0,0,0,0,0,22,False,False,False,False,False,12,79,0,False,benign
http://www.twalogisticsltd.co.uk/contact-us.html,4,1,1,48,1,False,False,0,0,0,0,0,0,False,False,False,False,False,25,16,0,False,defacement
http://nosorigines.qc.ca/genealogielistfirstname.aspx?Family=Maisonneuve_826&lng=en,3,0,1,83,0,False,False,1,0,2,1,0,3,True,False,False,False,False,17,29,29,False,benign
http://longbeachrmh.org/,1,0,0,24,0,False,False,0,0,0,0,0,0,True,False,False,False,False,16,1,0,False,benign
http://engine32truck16.com/index.php?view=article&catid=1:latest-news&id=100:nfff-memorial-weekend&tmpl=component&print=1&layout=default&page=,2,0,1,142,3,False,False,0,0,7,6,0,9,False,False,False,False,False,19,10,105,False,defacement
http://www.boxingnovascotia.com/index.php?option=com_joomsport&view=blteam&sid=0&tid=21&Itemid=33,3,1,1,97,0,False,False,1,0,5,4,0,5,True,False,False,False,False,24,10,55,False,defacement
http://veromi.com/Brenda-Sue-Carpenter.aspx,2,0,1,43,2,False,False,0,0,0,0,0,0,False,False,False,False,False,10,26,0,False,benign
http://flickr.com/photos/parismadrid/6370144195/,1,0,3,48,0,False,False,0,0,0,0,0,10,True,False,False,False,False,10,31,0,False,benign
http://zona-musical.com/postt127362.html,2,0,1,40,1,False,False,0,0,0,0,0,6,False,False,False,False,False,16,17,0,False,benign
http://www.casescout.org/index.php?option=com_mailto&tmpl=component&link=eeb5384d31a86a23e44e1b2c79068bbf85a551c0,3,1,1,113,0,False,False,1,0,3,2,0,25,False,False,False,False,False,17,10,78,False,defacement
http://www.koi-waterlife-centre.com/kwlcshop/component/virtuemart/index.html?page=shop.browse&category_id=32,4,1,4,108,2,False,False,1,0,2,1,0,2,False,False,False,False,False,28,41,31,False,defacement
http://www.starletusa.com/~sakatok/uplode-info.paypal/login.html.YLefLFeLT65644Ldcpsess/KDKDKKD492JFLZE,5,1,4,103,1,False,True,0,0,0,0,0,8,False,False,False,False,False,18,78,0,False,malware
http://buccaneers.com/team/coaches/pat-morris/9af1d9e7-088a-4710-ae23-08880f4f12bb,1,0,4,82,5,False,False,0,0,0,0,0,21,True,False,False,False,False,14,61,0,False,benign
http://115.54.183.113:37741/Mozi.m,4,0,1,34,0,False,False,0,0,0,0,0,16,False,True,False,False,False,20,7,0,False,malware
http://www.pay-per-use.com/palm/,2,1,1,32,2,False,False,0,0,0,0,0,0,False,False,False,False,False,19,6,0,False,phishing
http://vikings.com/media-vault/all-photos/game-action.html,2,0,3,58,3,False,False,0,0,0,0,0,0,True,False,False,False,False,11,40,0,False,benign
http://advancedphotoshop.co.uk/forum/profile.php?mode=viewprofile&u=1320&sid=2ae245e5c8120bb706e0e72a7ddcabb8,3,0,2,109,0,False,False,0,0,3,2,0,21,True,False,False,False,False,23,18,60,False,spam
http://www.w3.org/TR/REC-WebCGM/,2,1,2,32,1,False,False,0,0,0,0,0,1,True,False,False,False,False,10,15,0,False,phishing
http://hemophiliabc.ca/news.htm,2,0,1,31,0,False,False,0,0,0,0,0,0,False,False,False,False,False,15,9,0,False,benign
http://horizonsgallery.com/js/bin/ssl1/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/login.php?cmd=_login-run&amp;dispatch=1471c4bdb044ae2be9e2fc3ec514b88b1471c4bdb044ae2be9e2fc3ec514b88b,4,0,10,200,3,False,False,3,0,2,1,0,35,True,False,False,False,False,19,81,92,False,benign
http://astagency.com/css/byadaw/gtbaa/53843a3838439384d84d85353844d853535353843ae3ae091d0d3faee8d938/hthava.htm?989349a281cd7994019e117fa268c085989349a281cd7994019e117fa268c085,2,0,5,176,0,False,False,0,0,1,0,0,97,True,False,False,False,False,13,91,64,False,benign
http://allmusic.com/artist/coke-escovedo-p30272,1,0,2,47,2,False,False,0,0,0,0,0,5,False,False,False,False,False,12,28,0,False,benign
http://www.libpng.org/pub/png/pngmisc.html,3,1,3,42,0,False,False,0,0,0,0,0,0,False,False,False,False,False,14,21,0,False,phishing
http://www.liberty-vaservices.co.uk/index.html?option=com_content&view=article&id=112&Itemid=176&fontstyle=f-smaller,4,1,1,116,2,False,False,1,0,5,4,0,6,False,False,False,False,False,28,11,69,False,defacement
http://todoentractopartes.com/faskskyaplo/secure/dashboard.php,2,0,3,62,0,False,False,0,0,0,0,0,0,False,False,False,False,False,22,33,0,False,phishing
http://www.alviksby.se/index.html,3,1,1,33,0,False,False,0,0,0,0,0,0,False,False,False,False,False,15,11,0,False,defacement
http://cyberboxingzone.com/boxing/jeffrx.htm,2,0,2,44,0,False,False,0,0,0,0,0,0,False,False,False,False,False,19,18,0,False,benign
http://montrealgazette.com/entertainment/Jean+Derome+helps+kick+2011+Jazz+Fest/5403425/story.html,2,0,4,97,0,False,False,0,0,0,0,0,11,True,False,False,False,False,19,71,0,False,benign
http://todotango.com/english/gardel/cronicas/gardel_peliculas.asp,2,0,4,65,0,False,False,1,0,0,0,0,0,False,False,False,False,False,13,45,0,False,benign
http://archive.thisisyork.co.uk/2000/12/7/309280.html,4,1,4,53,0,False,False,0,0,0,0,0,13,True,False,False,False,False,24,22,0,False,spam
http://wn.com/1819,1,0,1,18,0,False,False,0,0,0,0,0,4,True,False,False,False,False,6,5,0,False,benign
http://radioswissjazz.ch/cgi-bin/pip/html.cgi?lang=en&m=entity&v=b&w=Norman+Brown+(guitarist),2,0,3,93,1,False,False,0,0,4,3,0,0,False,False,False,False,False,17,21,47,False,benign
http://bonjourquebec.com/qc-en/circuitpaysans0.html,2,0,2,51,1,False,False,0,0,0,0,0,1,True,False,False,False,False,17,27,0,False,benign
http://tools.ietf.org/html/rfc3134,2,1,2,34,0,False,False,0,0,0,0,0,4,True,False,False,False,False,14,13,0,False,phishing
http://movies.yahoo.com/movie/contributor/1800032547,2,1,3,52,0,False,False,0,0,0,0,0,10,True,False,False,False,False,16,29,0,False,benign
http://www.schoolvoorontwikkeling.nl/home/nieuws/276-nieuws-grip-a-zicht-op-de-culturele-volwassenheid-van-uw-organisatie,2,1,3,121,11,False,False,0,0,0,0,0,3,False,False,False,False,False,29,85,0,False,defacement
http://enriclloret.com/index.php?option=com_content&view=article&id=1&Itemid=4&lang=ca,2,0,1,86,0,False,False,1,0,5,4,0,2,True,False,False,False,False,15,10,53,False,defacement
http://europeanfilmacademy.org/2011/05/03/2010-4/,1,0,4,49,1,False,False,0,0,0,0,0,13,True,False,False,False,False,23,19,0,False,benign
http://amazon.co.uk/gp/offer-listing/B000024D4P/ref=buy_pb_a_4/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=17DNKXHG7YXZMSWE6BA3&pf_rd_t=1401&pf_rd_p=111746291&pf_rd_i=566324,2,0,5,197,4,False,False,15,0,6,5,0,54,True,False,False,False,False,12,63,114,False,spam
http://patch.com/users/wayne-dunbar80c7c02c101ec8939514761e88b55241f2753bc1afdb2b6fda7dce310199bdff,1,0,2,99,1,False,False,0,0,0,0,0,39,True,False,False,False,False,9,83,0,False,benign
http://owsleykyhist.net/modules.php?name=News&file=article&sid=43,2,0,1,65,0,False,False,0,0,3,2,0,2,True,False,False,False,False,16,12,29,False,benign
http://www.le-petit-tetras.fr//libraries/pear/archive_tar/index.php,3,1,5,67,2,False,False,1,0,0,0,0,0,False,False,False,False,False,22,38,0,True,benign
http://badoo.com/0221193416/,1,0,1,28,0,False,False,0,0,0,0,0,10,True,False,False,False,False,9,12,0,False,benign
http://kansastowns.us/nesscity.html,2,0,1,35,0,False,False,0,0,0,0,0,0,False,False,False,False,False,14,14,0,False,benign
http://5.39.219.130/Athena.x86,4,0,1,30,0,False,False,0,0,0,0,0,11,False,True,False,False,False,12,11,0,False,malware
http://www.techrefrigeration.com/wp-includes/Text/Diff/Data/430e4cf5691b04d72cfb7bab14ccf73d/,2,1,5,93,1,False,False,0,0,0,0,0,17,False,False,False,False,False,25,61,0,False,phishing
http://www.gurley.com/OptoPage,2,1,1,30,0,False,False,0,0,0,0,0,0,True,False,False,False,False,14,9,0,False,phishing
http://archive.yorkpress.co.uk/2003/12/9/255211.html,4,1,4,52,0,False,False,0,0,0,0,0,13,True,False,False,False,False,23,22,0,False,spam
http://www.michigan.gov/lottery,2,1,1,31,0,False,False,0,0,0,0,0,0,True,False,False,False,False,16,8,0,False,phishing
http://www.angelfire.com/art/chargen/chargen.html,3,1,3,49,0,False,False,0,0,0,0,0,0,True,False,False,False,False,17,25,0,False,phishing
http://dictionary.sensagent.com/list%c4%83+de+scriitori+rom%c3%a2ni/ro-ro/,2,1,2,74,1,False,False,0,4,0,0,0,5,True,False,False,False,False,24,43,0,False,benign
http://bluedesert.dk/andrewgold.html,2,0,1,36,0,False,False,0,0,0,0,0,0,True,False,False,False,False,13,16,0,False,benign
http://myspace.com/qpr1882,1,0,1,26,0,False,False,0,0,0,0,0,4,False,False,False,False,False,11,8,0,False,benign
http://allrss.com/wikipedia.php?title=Japan_at_the_1976_Summer_Olympics,2,0,1,71,0,False,False,5,0,1,0,0,4,False,False,False,False,False,10,14,39,False,benign
"http://www.tellimus.ee/et/pood/details/2687/136/lures/norwegian-accessories/match-rig,-3-hooks,-size-1.html",3,1,8,107,6,False,False,0,0,0,0,0,9,False,False,False,False,False,15,85,0,False,defacement
http://9779.info/%E5%85%B3%E4%BA%8E%E5%88%86%E4%BA%AB%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,1,0,1,90,0,False,False,0,24,0,0,0,30,False,True,False,False,False,9,74,0,False,malware
http://www.bjorklidensgolfklubb.se/index.php/klubben/om-oss/vara-tranare/429-johan-almgren,3,1,5,90,4,False,False,0,0,0,0,0,3,False,False,False,False,False,27,56,0,False,defacement
http://ebay.com/ctg/Classic-Modeling-Models-Films-1930s-1940s-1950s-Fashion-Lingerie-Swimsuit-Bikinis-Model-Films-w-/60119303,1,0,3,125,14,False,False,0,0,0,0,0,20,True,False,False,False,False,8,110,0,False,benign
http://trails.com/city-trails.aspx?keyword=Newport&state=RI,2,0,1,59,1,False,False,0,0,2,1,0,0,True,False,False,True,False,10,17,24,False,benign
http://answers.com/topic/constance-demby-1,1,0,2,42,2,False,False,0,0,0,0,0,1,True,False,False,False,False,11,24,0,False,benign
http://gazette.gc.ca/rp-pr/p1/2009/2009-01-17/html/parliament-parlement-eng.html,3,0,6,80,5,False,False,0,0,0,0,0,13,True,False,False,False,False,13,60,0,False,benign
http://facebook.com/topic.php?topic=76796&uid=20531316728,2,0,1,57,0,False,False,0,0,2,1,0,16,True,False,False,False,False,12,10,27,False,benign
http://facebook.com/portlandtimbers?sk=notes,1,0,1,44,0,False,False,0,0,1,0,0,0,True,False,False,False,False,12,16,8,False,benign
http://www.fjpengfei.com/designhonour.asp?banner=3,3,1,1,50,0,False,False,0,0,1,0,0,1,False,False,False,False,False,17,17,8,False,defacement
http://www.naylorantiques.com/com_fabrik/listid=2/list/60,2,1,4,57,0,False,False,1,0,0,0,0,3,False,False,False,False,False,22,28,0,False,phishing
http://lipscombsports.com/mbasketball/allamericans/,1,0,2,51,0,False,False,0,0,0,0,0,0,True,False,False,False,False,18,26,0,False,benign
http://littleeinsteinz.org,1,0,0,26,0,False,False,0,0,0,0,0,0,False,False,False,False,False,19,0,0,False,phishing
http://myspace.com/true_metal,1,0,1,29,0,False,False,1,0,0,0,0,0,False,False,False,False,False,11,11,0,False,benign
http://abdn.ac.uk/helpdesk/stats/9900/age4.htm,3,0,4,46,0,False,False,0,0,0,0,0,5,True,False,False,False,False,10,29,0,False,spam
http://pressboxsportslounge.com/ontap/53-image1-beer,1,0,2,52,2,False,False,0,0,0,0,0,3,True,False,False,False,False,24,21,0,False,defacement
http://ahds.ac.uk/catalogue/collection.htm?uri=pa-1035-1,3,0,2,56,2,False,False,0,0,1,0,0,5,False,False,False,False,False,10,25,13,False,spam
http://webcamsocial.com/index.php?option=com_community&view=groups&userid=159&Itemid=48,2,0,1,87,0,False,False,1,0,4,3,0,5,False,False,False,False,False,16,10,53,False,defacement
http://139.59.75.180/SBIDIOT/x86,3,0,2,32,0,False,False,0,0,0,0,0,12,False,True,False,False,False,13,12,0,False,malware
http://www.farasonltd.co.uk/index.php?option=com_content&view=article&id=10&Itemid=9,4,1,1,84,0,False,False,1,0,4,3,0,3,False,False,False,False,False,20,10,46,False,defacement
http://1930s.com/pinball/,1,0,1,25,0,False,False,0,0,0,0,0,4,True,False,False,False,False,9,9,0,False,phishing
http://ztele.com.websitetrafficspy.com/,3,2,0,39,0,False,False,0,0,0,0,0,0,False,False,False,False,False,31,1,0,False,benign
http://203.251.48.3:44422/Mozi.m,4,0,1,32,0,False,False,0,0,0,0,0,14,False,True,False,False,False,18,7,0,False,malware
http://23.254.225.130/x01/yarn,3,0,2,30,0,False,False,0,0,0,0,0,13,False,True,False,False,False,14,9,0,False,malware
http://www.eexpress.com.vn/gioi-thieu-e-express/sang-lap-vien.html,4,1,2,66,5,False,False,0,0,0,0,0,0,False,False,False,False,False,19,40,0,False,defacement
http://brittanyireland.me/wp-content/uploads/ptetmp/remository.utilitie.htm,3,0,4,75,1,False,False,0,0,0,0,0,0,False,False,False,False,False,18,50,0,False,benign
http://wordiq.com/definition/Louise_Arbour,1,0,2,42,0,False,False,1,0,0,0,0,0,False,False,False,False,False,10,25,0,False,benign
http://116.114.95.34:53764/Mozi.m,4,0,1,33,0,False,False,0,0,0,0,0,15,False,True,False,False,False,19,7,0,False,malware
http://omucwhzljevthqe98trp.viomil.ro,2,1,0,37,0,False,False,0,0,0,0,0,2,False,False,False,False,False,30,0,0,False,phishing
http://troop139.net/component/jevents/day.listevents/2013/01/14/-,2,0,7,65,1,False,False,0,0,0,0,0,11,False,False,False,False,False,12,46,0,False,defacement
http://45.148.122.113/p-p.c-.SNOOPY,5,0,1,35,2,False,False,0,0,0,0,0,11,False,True,False,False,False,14,14,0,False,malware
http://www.sceg.ir/sanyeh-soft.html,3,1,1,35,1,False,False,0,0,0,0,0,0,False,False,False,False,False,11,17,0,False,defacement
http://duckduckgo.com/1/c/Recipients_of_the_Order_of_the_White_Eagle_(Poland),1,0,3,77,0,False,False,8,0,0,0,0,1,True,False,False,False,False,14,56,0,False,benign
http://restomontreal.ca/restaurants/index.php?section=viewresto&resto_id=2618&lang=en,2,0,2,85,0,False,False,1,0,3,2,0,4,False,False,False,False,False,16,22,39,False,benign
http://economyref.com/index.php?option=com_content&view=article&id=35&Itemid=65,2,0,1,79,0,False,False,1,0,4,3,0,4,False,False,False,False,False,14,10,47,False,defacement
http://absoluteastronomy.com/topics/2008_Atlanta_Falcons_season,1,0,2,63,0,False,False,3,0,0,0,0,4,False,False,False,False,False,21,35,0,False,benign
https://drive.google.com/uc?export=download&id=1-Jl0ox6t1u511MZzBmEzghIShTOKGGNY,2,1,1,80,1,False,False,0,0,2,1,0,7,True,False,False,False,False,16,3,52,False,malware
http://en.wikipedia.org/wiki/Autodesk_Media_and_Entertainment,2,1,2,61,0,False,False,3,0,0,0,0,0,True,False,False,False,False,16,38,0,False,benign
http://archive.yorkpress.co.uk/2000/1/11/319727.html,4,1,4,52,0,False,False,0,0,0,0,0,13,False,False,False,False,False,23,22,0,False,spam
http://www.platingroup.az/en/telim-teqvimi/cat.listevents/2013/02/02/-,3,1,7,70,2,False,False,0,0,0,0,0,8,False,False,False,False,False,18,45,0,False,defacement
http://91.198.220.215/m-i.p-s.GOOGLE,5,0,1,36,2,False,False,0,0,0,0,0,11,False,True,False,False,False,14,15,0,False,malware
http://linkedin.com/pub/dave-hengel/5/55a/550,1,0,5,45,1,False,False,0,0,0,0,0,6,False,False,False,False,False,12,26,0,False,benign
http://tools.ietf.org/html/rfc1748,2,1,2,34,0,False,False,0,0,0,0,0,4,True,False,False,False,False,14,13,0,False,phishing
http://ancestry.co.uk/search/db.aspx?dbid=4820,3,0,2,46,0,False,False,0,0,1,0,0,4,False,False,False,False,False,14,15,9,False,spam
http://bwcpublishing.com/movie/cds/baseball.html,2,0,3,48,0,False,False,0,0,0,0,0,0,False,False,False,False,False,17,24,0,False,benign
http://www.qu100.com/phpmyadmin/434343/index.html,3,1,3,49,0,False,False,0,0,0,0,0,9,False,False,False,False,False,13,29,0,False,benign
http://www.levenez.com/lang/,2,1,1,28,0,False,False,0,0,0,0,0,0,True,False,False,False,False,15,6,0,False,phishing
http://heinz.com/news-releases-rss.aspx,2,0,1,39,2,False,False,0,0,0,0,0,0,True,False,False,False,False,9,23,0,False,benign
http://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=cqkjxkous.battle.net/d3/en/index&amp;app=com-d3,7,1,2,113,1,False,False,0,0,2,1,0,2,False,False,False,False,False,13,17,75,False,benign
